"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-04","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-05","0.01",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-06","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-07","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-08","0.20",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-09","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-10","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-11","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-12","0.00","T,,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-13","0.06",",,N","0.0","T,,N","0.0",",,N","0.0",",,N","0.0","T,,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-14","0.00",",,N","0.0",",,N",,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-15","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-16","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-17","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-18","0.01",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-19","1.04",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-20","0.00",",,N","0.0",",,N",,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-21","0.00","T,,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-22","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-23","0.11",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-24","0.61",",,N","0.0","T,,N","0.0",",,N","0.0",",,N","0.0","T,,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-25","0.25",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-26","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-27","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-28","0.02",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-29","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-11-30","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-01","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-02","0.82",",,N",,,"0.5",",,N",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-03","0.40",",,N","2.0",",,N","2.5",",,N",,,"0.4",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-04","0.00",",,N","0.0",",,N","2.5",",,N",,,"0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-05","0.00","T,,N","0.0","T,,N","2.0",",,N",,,"0.0","T,,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-06","0.00",",,N","0.0",",,N","1.5",",,N",,,"0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-07","0.00","T,,N","0.0","T,,N","0.5",",,N",,,"0.0","T,,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-08","0.00",",,N","0.0",",,N","0.5",",,N",,,"0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-09","0.46",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-10","0.90",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-11","0.65",",,N","2.0",",,N","2.0",",,N",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-12","0.00",",,N","0.0",",,N","1.5",",,N",,,"0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-13","0.00",",,N","0.0",",,N","1.0",",,N",,,"0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-14","1.70",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-15","0.04",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-16","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-17","0.40",",,N","0.5",",,N","0.5",",,N",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-18","0.25",",,N","0.0",",,N","0.5",",,N",,,"0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-19","0.01",",,N","0.2",",,N","0.5",",,N",,,"0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-20","0.00",",,N","0.0",",,N","0.5",",,N",,,"0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-21","0.00",",,N","0.0",",,N","0.3",",,N",,,"0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-22","0.00",",,N","0.0",",,N","0.3",",,N",,,"0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-23","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-24","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-25","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-26","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-27","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-28","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-29","0.00",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-30","0.64",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2019-12-31","0.29",",,N","0.0",",,N","0.0",",,N","0.0",",,N","0.0",",,N"
